案件編號,標題,地址,房型,坡數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20464911,好宅租管【社宅可租補】中和/設備齊全/拎包住/可寵三房,中和區圓通路335巷,3房,25.09,4F/5F,28000,,圓通路305巷(碧湖社區)站 33公尺,仲介:黃先生,591_20464911.png,13,"24°59'26""N 121°29'37""E",2026-01-18,2603
20431499,🏡秀山國小❌全新裝潢大空間兩房,中和區自立路24號,2房,28,,22500,,秀朗橋站 404公尺,仲介:陳先生,591_20431499.png,13,"24°59'35""N 121°31'21""E",2026-01-18,2603
20468696,環球民享優質兩房(頂加),中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:賴小姐,591_20468696.png,13,"25°0'5""N 121°28'28""E",2026-01-18,2603
20462538,捷運美寓~三樓~冷氣家電,中和區景德街89巷,3房,26.7,3F/4F,25000,,景平站 92公尺,仲介:鄭小姐,591_20462538.png,13,"24°59'29""N 121°30'58""E",2026-01-18,2603
20500150,專約*鄰環球百貨2+1房，有大露台*可租補,中和區民享街86巷28號,2房,27.6,,19800,,捷運景安站 373公尺,仲介:賴小姐,591_20500150.png,13,"24°59'31""N 121°30'4""E",2026-01-18,2603
20508128,可小型寵物*大露台大空間二房衛浴都開窗,中和區民德路,2房,20,,21000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20508128.png,13,"25°0'8""N 121°28'4""E",2026-01-18,2603
20508123,大露台大空間二房+傢俱家電*可小型寵物,中和區民德路,2房,20,,21000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20508123.png,13,"25°0'8""N 121°28'4""E",2026-01-18,2603
20508114,大空間大露台房間都開窗二房+傢俱家電*可小型寵物,中和區民德路,2房,20,,21000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20508114.png,13,"25°0'8""N 121°28'4""E",2026-01-18,2603
20461230,華安街2房出租/可租補.入戶籍/全新裝潢.廚具/華福市場,中和區華安街30巷,2房,20,5F/5F,15000,,華福市場[新巴士]站 77公尺,仲介:吳先生,591_20461230.png,13,"24°59'50""N 121°28'1""E",2026-01-18,2603
20420751,🌈🌈可以租補😛男女皆可❤️南勢角捷運站/精緻兩房,中和區景新街295巷,2房,18,5F/5F,24888,兩個月）,南勢角站 411公尺,仲介:李小姐,591_20420751.png,13,"24°59'37""N 121°30'39""E",2026-01-18,2603
20504480,近秀朗橋捷運站，全新裝潢-小資二房首選,中和區景平路64巷,2房,15,4F/4F,25000,,秀朗橋站 273公尺,代理人:吳先生,591_20504480.png,13,"24°59'28""N 121°31'21""E",2026-01-18,2603
20502177,員山路｜新生街｜中和環球｜高檔裝潢三房,中和區新生街16巷,3房,24.99,4F/5F,35000,,中原站 480公尺,仲介:許先生,591_20502177.png,13,"25°0'16""N 121°28'55""E",2026-01-18,2603
20501730,🍀景安站/南勢角站/全新裝潢兩房/可租補🌈陳竹薇,中和區景新街291號,2房,12,4F/5F,27000,,南勢角站 297公尺,仲介:🍀陳竹薇9319,591_20501730.png,13,"24°59'34""N 121°30'31""E",2026-01-18,2603
20411383,社宅免服務費!中和永平學區｜巷弄安靜｜可寵物,社宅免服務費!中和永平學區｜巷弄安靜｜可寵物,3房,28.37,5F/5F,21000,,保順里[新巴士]站 84公尺,仲介:何小姐,591_20411383.png,13,"25°0'26""N 121°30'5""E",2026-01-18,2603
20467557,社宅免服務費!🏡中和圓通路｜近雙和醫院｜整層四房大坪數,中和區圓通路265巷,4房,38.9,5F/5F,33000,,力行里站 53公尺,仲介:何小姐,591_20467557.png,13,"24°59'34""N 121°29'46""E",2026-01-18,2603
20500672,可租補⭐免服務費⭐三房美寓⭐五泰趙S,中和區員山路423巷,3房,28.63,2F/5F,23000,,員山站 26公尺,仲介:趙小姐,591_20500672.png,13,"25°0'13""N 121°28'50""E",2026-01-18,2603
20400933,真材實料全新裝潢兩房,中和區南山路236巷,2房,15,2F/4F,28000,,捷運景安站 370公尺,屋主:王先生,591_20400933.png,13,"24°59'22""N 121°30'19""E",2026-01-18,2603
20495949,夏威夷方便停車1+2樓,中和區民利街,3房,48.97,1F/5F,39800,,民安街[新巴士]站 294公尺,仲介:李小姐,591_20495949.png,13,"24°59'50""N 121°28'38""E",2026-01-18,2603
20495896,中和南勢角捷運站旁三樓美寓,中和區南山路399巷,3房,29.92,3F/5F,28000,,南勢角站 233公尺,仲介:李永仁,591_20495896.png,13,"24°59'25""N 121°30'25""E",2026-01-18,2603
20485113,💟南勢角捷運興南夜市2房💟,中和區信義街,2房,10,5F/5F,27500,,南勢角站 408公尺,仲介:鍾先生,591_20485113.png,13,"24°59'15""N 121°30'42""E",2026-01-18,2603
20477761,頂樓整層大空間二房(房間衛浴都開窗)*可小型寵物,中和區民德路,2房,22.3,,21000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20477761.png,13,"25°0'8""N 121°28'4""E",2026-01-18,2603
20442395,連城路/全新裝潢２房附傢俱/拎包可直接入住,中和區連城路374巷,2房,16,,23000,,中和站 267公尺,仲介:謝先生,591_20442395.png,13,"25°0'6""N 121°29'55""E",2026-01-18,2603
20442356,連城路/全新裝潢３房附傢俱/拎包可直接入住,中和區連城路374巷,3房,24,5F/5F,33000,,中和站 267公尺,仲介:謝先生,591_20442356.png,13,"25°0'6""N 121°29'55""E",2026-01-18,2603
20475047,"南勢角捷運總站~南山路,新大樓,新裝璜,高樓層,短租可",中和區南山路,3房,26.6,14F/14F,39800,租金2個月,南勢角站 256公尺,仲介:莊先生,591_20475047.png,13,"24°59'18""N 121°30'28""E",2026-01-18,2603
20489356,可租補免爬高公寓2樓近黃昏市場,中和區中興街132巷,3房,45,2F/5F,31000,,捷運景安站 657公尺,仲介:謝小姐,591_20489356.png,13,"24°59'29""N 121°29'54""E",2026-01-18,2603
20485949,幸福環球美2房~熱情歐巴桑,中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:洪小姐,591_20485949.png,13,"25°0'5""N 121°28'28""E",2026-01-18,2603
20433552,🏠中和區｜鄰近興南夜市公寓二房出租,中和區景新街295巷,2房,18,5F/5F,24888,,南勢角站 411公尺,仲介:林小姐,591_20433552.png,13,"24°59'37""N 121°30'39""E",2026-01-18,2603
20418720,🚇南勢角走路5分鐘❤2房採光❤可(議)寵-P95,中和區信義街,2房,15,5F/5F,26800,,南勢角站 408公尺,仲介:曾先生,591_20418720.png,13,"24°59'15""N 121°30'42""E",2026-01-18,2603
20479311,中和4+1房40坪超大空間/雙陽台設備齊全,中和區圓通路369巷,4房,40,5F/5F,27000,,中和新村[新巴士]站 47公尺,仲介:黃先生,591_20479311.png,13,"24°59'23""N 121°29'30""E",2026-01-18,2603
20477963,中和錦和國小旁優質美寓3樓★住商任淵,中和區圓通路393巷,3房,25.94,3F/5F,26500,,中和新村[新巴士]站 197公尺,仲介:蕭先生,591_20477963.png,13,"24°59'18""N 121°29'26""E",2026-01-18,2603
20440141,捷運旁、生活機能佳,中和區興南路一段56巷,3房,22,4F/4F,26000,,南勢角站 163公尺,仲介:吳建緯,591_20440141.png,14,"24°59'26""N 121°30'38""E",2026-01-18,2603
20372148,中和景平捷運站旁公寓3樓邊間方正可開伙不可寵,中和區景德街89巷6弄2號,2房,26.74,3F/4F,25000,,景平站 105公尺,代理人:張先生,591_20372148.png,14,"24°59'28""N 121°30'58""E",2026-01-18,2603
20466926,自強國小《適合住、店、辦》好規劃！,中和區國光街,,30,1F/4F,43000,,民德路口站 162公尺,仲介:余小姐,591_20466926.png,14,"25°0'2""N 121°28'12""E",2026-01-18,2603
20388128,中和莒光路6X號二房一廳~仲介勿打擾請加賴看下方,中和區莒光路,2房,25,4F/5F,22500,,,屋主:陳先生,591_20388128.png,14,"0°0'0""N 0°0'0""E",2026-01-18,2603
20464329,群義🏆四號公園旁三樓美寓3房📞泰樂🌸,中和區安平路,3房,20.09,3F/4F,25000,,永安市場站 479公尺,仲介:鍾小姐,591_20464329.png,14,"24°59'53""N 121°30'43""E",2026-01-18,2603
20400621,大全聯景平店頂佳佳-2房2廳大勇街-可炊,中和區大勇街29巷,2房,21,4F/4F,21000,,景平站 258公尺,仲介:劉先生,591_20400621.png,14,"24°59'40""N 121°30'58""E",2026-01-18,2603
20396009,華安街｜台水電全新整修兩房出租全室重新裝修完成,中和區華安街,2房,20,5F/5F,15000,,華福市場[新巴士]站 177公尺,代理人:曹女士,591_20396009.png,14,"24°59'54""N 121°27'59""E",2026-01-18,2603
20412871,整層出租3室2衛復興國小,中和區復興路301巷,3房,26.5,2F/4F,27500,,捷運景安站 456公尺,屋主:杜先生,591_20412871.png,14,"24°59'23""N 121°30'6""E",2026-01-18,2603
20413186,整層住家復興國小2樓3房2衛安靜學區房可租補可入戶籍,中和區復興路301巷,3房,26,2F/4F,27500,,捷運景安站 456公尺,屋主:杜先生,591_20413186.png,14,"24°59'23""N 121°30'6""E",2026-01-18,2603
20457222,📒中和站/免爬高二房/流理台/獨洗/可寵/租補203,中和區中山路二段,2房,14,2F/4F,21000,,南山高中(中山路)站 39公尺,仲介:顏小姐,591_20457222.png,14,"25°0'12""N 121°30'7""E",2026-01-18,2603
20456230,也太方便了吧，南勢角捷運站就在旁邊,中和區興南路一段56巷,3房,22.12,4F/5F,26000,,南勢角站 262公尺,仲介:翁先生,591_20456230.png,14,"24°59'29""N 121°30'41""E",2026-01-18,2603
20455485,鄰近中和景平站大三房｜免服務費｜可申請租補入籍｜可養貓小型犬,中和區大勇街60巷,3房,20,4F/4F,25500,,景平站 399公尺,代理人:莊先生,591_20455485.png,14,"24°59'41""N 121°31'8""E",2026-01-18,2603
20455447,中和國光街裝潢兩房｜生活便利×通勤快,中和區國光街,2房,15.9,4F/5F,22000,,福德里站 166公尺,仲介:莊先生,591_20455447.png,14,"25°0'4""N 121°27'57""E",2026-01-18,2603
20372202,景平捷運站旁公寓3樓邊間方正3房開放空間可開伙,中和區景德街89巷6弄2號,3房,26.74,3F/4F,25000,,景平站 105公尺,代理人:張先生,591_20372202.png,14,"24°59'28""N 121°30'58""E",2026-01-18,2603
20448495,環球莒光明亮大兩房,中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:馮小姐,591_20448495.png,14,"25°0'5""N 121°28'28""E",2026-01-18,2603
20360517,連城路最強機能公寓三房,中和區連城路,3房,26,3F/5F,30000,,瓏山林台北中和飯店站 151公尺,代理人:鄭先生,591_20360517.png,14,"24°59'46""N 121°29'11""E",2026-01-18,2603
20437648,中和環球智能出租2房,中和區員山路581巷,2房,15,3F/4F,25000,,員富里[新巴士]站 49公尺,仲介:張先生,591_20437648.png,14,"25°0'35""N 121°28'40""E",2026-01-18,2603
20374712,亮靜&悠閒生活機能佳（已出租）,中和區員山路181巷,3房,29,5F/5F,23000,,中和高中(員山路)站 121公尺,屋主:曾先生,591_20374712.png,14,"24°59'47""N 121°28'48""E",2026-01-18,2603
20434612,雙和寧靜好住家3房2廳,中和區圓通路305巷5弄29號,3房,36,,23500,,雙和醫院站 126公尺,仲介:陳小姐,591_20434612.png,14,"24°59'26""N 121°29'40""E",2026-01-18,2603
20423633,整新裝潢獨棟公寓大套房大衛浴有陽台房東自租,中和區建八路,,11,3F/4F,18000,,建一路站 99公尺,屋主:康先生,591_20423633.png,14,"24°59'52""N 121°29'20""E",2026-01-18,2603
20423866,整新裝潢獨棟公寓對外窗套房房東自租,中和區建八路,,7,3F/4F,12000,,建一路站 99公尺,屋主:康先生,591_20423866.png,14,"24°59'52""N 121°29'20""E",2026-01-18,2603
20422800,台貿一城好停車一樓大三房住家有庭院,中和區連城路263巷,3房,28.5,1F/5F,40000,,錦和路口站 73公尺,仲介:吳先生,591_20422800.png,14,"24°59'38""N 121°29'29""E",2026-01-18,2603
20416446,中和區民德路公寓,中和區民德路公寓,3房,28,2F/5F,25000,,,屋主:徐先生,591_20416446.png,14,"0°0'0""N 0°0'0""E",2026-01-18,2603
20417354,🍀南勢角站/屋況乾淨/可申請租補🌈陳竹薇,中和區景新街423巷,3房,19.54,4F/5F,21000,,景平站 405公尺,仲介:🍀陳竹薇9319,591_20417354.png,14,"24°59'22""N 121°30'49""E",2026-01-18,2603
20392338,南山中學比樣百貨美2房/太屋陳彥杰,中和區水源路29巷,2房,12,5F/5F,22500,2個月,佳和公園站 107公尺,仲介:陳彥杰,591_20392338.png,14,"25°0'14""N 121°30'16""E",2026-01-18,2603
20414629,中和中山路×捷運生活圈｜大空間明亮三樓｜可貓,中和區中山路二段,4房,22.17,3F/5F,25000,,,仲介:莊先生,591_20414629.png,14,"0°0'0""N 0°0'0""E",2026-01-18,2603
20412787,中和🎀遠東世紀廣場🎀稀有一樓公寓/交通便利,中和區連城路263巷,3房,40,1F/4F,28000,,,仲介:蘇小姐,591_20412787.png,14,"0°0'0""N 0°0'0""E",2026-01-18,2603
19765002,🔥【永安市場站】可租補大空間三房＃免爬高＃直接入住,中和區中山路二段,3房,27,2F/5F,32000,,中山路口站 343公尺,仲介:陳先生,591_19765002.png,14,"25°0'22""N 121°30'22""E",2026-01-18,2603
20408546,全新裝潢公寓四樓,中和區保健路106巷4弄12號,3房,25,4F/4F,25000,,宜安吉立站 83公尺,屋主:林先生,591_20408546.png,14,"24°59'46""N 121°30'42""E",2026-01-18,2603
20520374,景安站❤️裝潢新❤️大空間❤️傢俱家電齊全❤️大露台,中和區景平路15巷,1房,14.08,,16000,,秀朗橋站 344公尺,仲介:余小姐,591_20520374.png,3,"24°59'29""N 121°31'19""E",2026-01-18,2603
20520383,中和站❤️公寓2樓兩房❤️可租補❤️傢俱家電齊全❤️可寵,中和區中山路二段,2房,14,2F/4F,21000,,南山高中(中山路)站 38公尺,仲介:余小姐,591_20520383.png,3,"25°0'12""N 121°30'7""E",2026-01-18,2603
20537825,"中和環球購物~大空間2陽台,傢俱家電齊全",中和區民治街132巷,3房,35,5F/5F,28800,,民享里[新巴士]站 119公尺,代理人:黃太太,591_20537825.png,3,"25°0'8""N 121°28'30""E",2026-01-18,2603
20442445,景新國小3房美寓~可租補~有天然瓦斯~,中和區景新街423巷,3房,19.54,4F/4F,21000,,景平站 440公尺,仲介:辜先生,591_20442445.png,3,"24°59'21""N 121°30'48""E",2026-01-18,2603
20472401,通勤友善(捷運景安站走路6分鐘)，大空間整新公寓,中和區明禮街,2房,20,5F/5F,18000,,景安站 243公尺,屋主:宋先生,591_20472401.png,3,"24°59'46""N 121°30'17""E",2026-01-18,2603
20529197,府中站💙租補｜兩廳｜陽台｜可寵｜台水電｜獨洗｜家具齊全💯,中和區華福街,2房,22.42,3F/4F,25999,,安邦街口[新巴士]站 35公尺,仲介:楊小姐,591_20529197.png,3,"24°59'43""N 121°29'53""E",2026-01-18,2603
20398193,🔥中和莒光路✅三房一廳✨通風採光佳👍家庭首選💎,中和區莒光路120巷,3房,22,3F/5F,38000,,國光派出所站 41公尺,仲介:黎先生,591_20398193.png,3,"25°0'5""N 121°28'20""E",2026-01-18,2603
20353805,️🔥華福街🏡優質質感2房+陽台⚡台水電✅可租補😸可寵,中和區華福街,2房,22.42,3F/4F,25999,,安邦街口[新巴士]站 42公尺,仲介:許小姐,591_20353805.png,3,"24°59'44""N 121°29'53""E",2026-01-18,2603
20471575,大勇街~公㝢4樓全新裝潢一手房入住文青小宅，可租補免仲介,中和區大勇街60巷,2房,22,4F/4F,26500,,景平站 399公尺,仲介:陳先生,591_20471575.png,3,"24°59'41""N 121°31'8""E",2026-01-18,2603
20449266,捷運南勢角VILLA風2房,中和區忠孝街19巷,2房,13,1F/5F,21500,,南勢角站 618公尺,屋主:蔡先生,591_20449266.png,3,"24°59'5""N 121°30'35""E",2026-01-18,2603
20346537,免服務費🌈亮亮的溫馨3房🌈全新油漆屋況好-誠可談,中和區華順街30巷,3房,20,,15800,,自強國小(民德路)站 65公尺,仲介:曾先生,591_20346537.png,3,"25°0'1""N 121°28'5""E",2026-01-18,2603
20472779,南角捷運站口２樓魔術空間,中和區南山路399巷,3房,18.835,3F/5F,20000,,南勢角站 214公尺,仲介:五先生,591_20472779.png,3,"24°59'26""N 121°30'25""E",2026-01-18,2603
20497088,＊可租補＊景安捷運站5分鐘兩房一廳大空間採光超好,中和區中正路,2房,25,6F/6F,22800,,景安站 378公尺,代理人:賴先生,591_20497088.png,3,"24°59'36""N 121°30'3""E",2026-01-18,2603
20528361,近雙和醫院*採光通風佳*生活機能強,中和區圓通路335巷,2房,16,5F/5F,19000,,圓通路305巷(碧湖社區)站 195公尺,代理人:陳小姐,591_20528361.png,3,"24°59'21""N 121°29'35""E",2026-01-18,2603
20399096,"""秒殺""(近中和環球)|3房2衛|大坪數|免追垃圾車|",中和區民享街,3房,30,5F/6F,23000,,民享里[新巴士]站 226公尺,屋主:張小姐,591_20399096.png,3,"24°59'58""N 121°28'28""E",2026-01-18,2603
20454317,公寓5樓（頂加）秀朗橋捷運站走路3分鐘,中和區自立路,1房,12,4F/4F,14500,,秀朗橋站 149公尺,屋主:王小姐,591_20454317.png,3,"24°59'28""N 121°31'26""E",2026-01-18,2603
20446419,稀有寧靜巷內【三房一廳一衛】採光通風佳,中和區中山路二段2巷,3房,30,5F/5F,25000,,莊敬路站 83公尺,屋主:張小姐,591_20446419.png,3,"25°0'20""N 121°30'8""E",2026-01-18,2603
20535518,合租首選、寵物友善、獨立陽台、廚房可炊、景安站,中和區中正路167巷,3房,38,,25000,,圓通路口站 178公尺,仲介:周先生,591_20535518.png,3,"24°59'31""N 121°29'51""E",2026-01-18,2603
20455722,南勢角站/獨立陽台/獨立洗衣機/合租首選/採光通風,中和區忠孝街,2房,15,,16999,,放生寺站 67公尺,仲介:黃先生,591_20455722.png,3,"24°59'4""N 121°30'43""E",2026-01-18,2603
20460991,⭐全新裝修⭐環球百貨旁✅獨立_一房一廳✅,中和區中山路三段32巷,1房,8,4F/4F,20000,,中原站 427公尺,仲介:林小姐,591_20460991.png,3,"25°0'26""N 121°28'48""E",2026-01-18,2603
20378212,秀山公園整層出租,中和區秀朗路三段50巷,2房,26,,18000,,秀朗橋站 554公尺,屋主:劉太太,591_20378212.png,3,"24°59'43""N 121°31'32""E",2026-01-18,2603
20526353,可養寵⭐可神桌⭐近景安站⭐全新裝潢⭐可提供家具⭐價格可談,中和區景安路79巷,3房,32.88,5F/5F,27999,,景安站 400公尺,仲介:邱小姐,591_20526353.png,3,"24°59'46""N 121°30'28""E",2026-01-18,2603
20426530,全新裝修採光兩房✨天然瓦斯可開伙,中和區圓通路369巷,2房,20.5,4F/5F,18800,,中和站 71公尺,仲介:張先生,591_20426530.png,3,"24°59'25""N 121°29'31""E",2026-01-18,2603
20416075,可租補☀️垃圾代收☀️採光一房一廳獨立洗衣機有飲水機,中和區景安路79巷,1房,8,4F/4F,15000,,景安站 325公尺,仲介:杜小姐,591_20416075.png,3,"24°59'46""N 121°30'25""E",2026-01-18,2603
20538447,景新街開放式空間,中和區景新街410巷,,28,2F/5F,26000,,南勢角站 344公尺,屋主:詹先生,591_20538447.png,3,"24°59'21""N 121°30'44""E",2026-01-18,2603
20411787,近景安捷運/雙和醫院溫馨二房💛,中和區中正路211巷,2房,18,6F/6F,21000,,圓通路口站 79公尺,屋主:張小姐,591_20411787.png,3,"24°59'35""N 121°29'50""E",2026-01-18,2603
20534535,景平站🏠可租補可貓｜公寓4樓｜大空間三房,中和區景新街467巷,3房,21.12,4F/4F,31000,,景平站 375公尺,代理人:楊先生,591_20534535.png,3,"24°59'21""N 121°30'53""E",2026-01-18,2603
20436252,捷運景安站/租補洽/獨立洗衣機/全新裝潢/流理台,中和區景新街,2房,17,4F/4F,20799,,景安站 489公尺,仲介:黃先生,591_20436252.png,3,"24°59'43""N 121°30'34""E",2026-01-18,2603
20532328,近捷運溫馨住宅出租,中和區秀朗路三段150巷,3房,25,2F/4F,23000,,秀朗橋站 127公尺,屋主:林女士,591_20532328.png,3,"24°59'28""N 121°31'27""E",2026-01-18,2603
20016168,可租補入籍/近景平站秀朗橋站/三面採光/近秀山國小/秀朗國小,中和區自立路29巷,3房,33.6,5F/5F,29999,,,仲介:邱小姐,591_20016168.png,4,"0°0'0""N 0°0'0""E",2026-01-18,2603
20452593,🏡永安市場｜全新整理二房｜大空間露台｜寵物友善🏡中信柏男,中和區中山路二段55巷,2房,18,6F/6F,23000,,佳和公園站 7公尺,仲介:林先生,591_20452593.png,4,"25°0'18""N 121°30'16""E",2026-01-18,2603
20466021,新上架~近遠東園區/雙和醫院/兩房,中和區中正路637巷,2房,14,,18500,,瓏山林台北中和飯店站 57公尺,代理人:黃小姐,591_20466021.png,4,"24°59'42""N 121°29'5""E",2026-01-18,2603
20519219,💰補助🌞陽台🐱貓咪友善👕獨立洗衣,中和區國光街107巷,2房,15,5F/5F,22500,,自強國小(民德路)站 137公尺,仲介:楊小姐,591_20519219.png,4,"25°0'0""N 121°28'12""E",2026-01-18,2603
19799677,近雙和醫院溫馨明亮2房~設備全新,中和區圓通路305巷,2房,20,,15800,,圓通路305巷(碧湖社區)站 100公尺,屋主:陳小姐,591_19799677.png,4,"24°59'26""N 121°29'39""E",2026-01-18,2603
20386866,中和圓通路｜近雙和醫院｜38.9坪整層四房,中和區圓通路265巷28號,4房,38.9,5F/5F,33000,,力行里站 53公尺,屋主:楊先生,591_20386866.png,4,"24°59'34""N 121°29'46""E",2026-01-18,2603
20502189,全新精美高級住宅.一卡皮箱入住,中和區新生街16巷,3房,24.99,4F/5F,35000,,中原站 480公尺,仲介:呂先生,591_20502189.png,4,"25°0'16""N 121°28'55""E",2026-01-18,2603
20364650,中和南勢角捷運一號出口旁▲三樓美寓,中和區南山路399巷,3房,29.92,3F/5F,28000,,南勢角站 233公尺,仲介:李永仁,591_20364650.png,4,"24°59'25""N 121°30'25""E",2026-01-18,2603
20401682,雙合醫院/貓咪友善/前後陽台/採光通風/天然瓦斯,中和區圓通路,4房,35,5F/5F,32999,,景安站 584公尺,仲介:黃先生,591_20401682.png,4,"24°59'52""N 121°30'4""E",2026-01-18,2603
20489571,三面採光兩大房一廳舒適住家(近景安站),中和區南山路,2房,26.5,,18000,,景安站 324公尺,屋主:林小姐,591_20489571.png,4,"24°59'45""N 121°30'9""E",2026-01-18,2603
20440034,🌈環球民享美寓📞太平洋房屋慧勳,中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:謝小姐,591_20440034.png,4,"25°0'5""N 121°28'28""E",2026-01-18,2603
20455615,⭐全新裝修⭐環球百貨旁✅靜巷_兩房兩廳一陽台✅,中和區中山路三段32巷,2房,15,4F/4F,28000,,中原站 453公尺,仲介:林小姐,591_20455615.png,4,"25°0'26""N 121°28'48""E",2026-01-18,2603
20389386,✨無敵生活圈走路皆可抵達✨位處靜巷靜謐舒適✨免仲介費,中和區景新街423巷35弄10號,2房,19.54,4F/4F,21000,,景平站 440公尺,仲介:李先生,591_20389386.png,4,"24°59'21""N 121°30'48""E",2026-01-18,2603
20535501,中和新生公寓,中和區新生街16巷,3房,24.99,4F/5F,35000,,中原站 480公尺,仲介:廖先生,591_20535501.png,4,"25°0'16""N 121°28'55""E",2026-01-18,2603
20518315,💰補助🚇南勢角站🍜簡易開伙🪟開窗,中和區忠孝街19巷,2房,10,1F/5F,21500,,華新街站 93公尺,仲介:楊小姐,591_20518315.png,4,"24°59'2""N 121°30'32""E",2026-01-18,2603
20141503,積穗國中/全新整修公寓三房/台水電,中和區民利街,3房,23,,16000,,積穗國中站 105公尺,仲介:余小姐,591_20141503.png,4,"24°59'59""N 121°28'50""E",2026-01-18,2603
20507174,生活機能便利好宅,中和區忠孝街101巷,3房,29,3F/5F,30000,,放生寺站 84公尺,屋主:林先生、林太太,591_20507174.png,4,"24°59'6""N 121°30'40""E",2026-01-18,2603
20523816,🚉南勢角捷運站✨全新整修✨獨立陽台⚠️可租補,中和區南山路399巷,2房,25,4F/5F,25000,,南勢角站 187公尺,仲介:邱先生,591_20523816.png,4,"24°59'29""N 121°30'28""E",2026-01-18,2603
20394504,中和南山路優質兩房出租[免仲介費-可租補],中和區南山路298巷,2房,10,5F/5F,20000,,南勢角站 367公尺,仲介:黃先生,591_20394504.png,4,"24°59'14""N 121°30'27""E",2026-01-18,2603
20455701,⭐全新裝修⭐環球百貨旁✅稀有_大露臺+一房一廳✅,中和區中山路三段32巷,1房,10,4F/5F,18000,,積穗(中山路)站 27公尺,仲介:林小姐,591_20455701.png,4,"25°0'23""N 121°28'45""E",2026-01-18,2603
18935142,⭐環球百貨旁✅稀有兩房一廳一陽台✅,中和區民享街,2房,14,4F/5F,25000,,自強國小(莒光路)站 217公尺,仲介:林小姐,591_18935142.png,5,"24°59'55""N 121°28'28""E",2026-01-18,2603
20535696,一層一戶、租屋補助、前後雙陽台、廚房可炊、天然瓦斯、秀朗橋站,中和區秀朗路三段10巷,3房,24,2F/4F,41900,,民生路站 167公尺,仲介:周先生,591_20535696.png,5,"24°59'50""N 121°31'27""E",2026-01-18,2603
20471584,中和區大勇街60巷公㝢4樓頂加2房全新裝潢，可租補,中和區大勇街60巷公㝢4樓頂加2房全新裝潢，可租補,2房,22,4F/4F,26500,,景平站 399公尺,仲介:陳先生,591_20471584.png,5,"24°59'41""N 121°31'8""E",2026-01-18,2603
20358234,💯中和✨陽台2房.可多位租補.寵物友善.台水電❗️搶租,中和區華福街,2房,22.42,3F/4F,25999,,力行社區站 34公尺,仲介:林小姐,591_20358234.png,5,"24°59'40""N 121°29'49""E",2026-01-18,2603
20391846,中和四號公園旁、前後陽台採光極佳，走路到永安市場及國家圖書館,中和區宜安路92巷,3房,23,6F/6F,22000,,永安市場站 433公尺,代理人:歐先生,591_20391846.png,5,"24°59'54""N 121°30'41""E",2026-01-18,2603
20533543,連城路時尚美宅 ✨ 遠東園區旁，獻給懂生活的您與毛孩,中和區連城路,2房,18,5F/6F,21500,,[施工不停]連城錦和路口站 106公尺,屋主:李R,591_20533543.png,5,"24°59'49""N 121°29'22""E",2026-01-18,2603
20353665,可養貓🔥大兩房🔥機能佳、有開窗、雙陽台、極新屋,中和區國光街215巷,2房,15,4F/4F,22800,,福德里站 201公尺,仲介:官先生,591_20353665.png,5,"25°0'3""N 121°27'57""E",2026-01-18,2603
20505134,南勢角站2房‧可補助入籍‧獨立陽台‧天然瓦斯‧全新整修,中和區南山路399巷,2房,25,4F/5F,25000,,南勢角站 274公尺,仲介:王小姐,591_20505134.png,5,"24°59'24""N 121°30'23""E",2026-01-18,2603
20536998,秀朗橋站3房‧可補助稅籍‧寵物可談‧獨立雙陽台‧天然瓦斯,中和區秀朗路三段10巷,3房,24,2F/4F,41900,,自立路站 94公尺,仲介:王小姐,591_20536998.png,5,"24°59'44""N 121°31'21""E",2026-01-18,2603
20518003,💖近南勢角站🌟可租屋補助X報稅🌟流理台可開伙🌟採光佳,中和區忠孝街19巷,2房,10,1F/5F,21500,,華新街站 92公尺,仲介:江小姐,591_20518003.png,5,"24°59'1""N 121°30'31""E",2026-01-18,2603
20517889,💖近秀朗橋站🌟通風採光佳🌟拎包入住,中和區秀朗路三段128巷,2房,15,,12000,,秀朗橋站 298公尺,仲介:江小姐,591_20517889.png,5,"24°59'33""N 121°31'24""E",2026-01-18,2603
20536286,景安站3房‧寵物友善‧獨立陽台‧台電計費‧廚房可煮,中和區中正路167巷,3房,38,,25000,,圓通路口站 177公尺,仲介:王小姐,591_20536286.png,5,"24°59'31""N 121°29'51""E",2026-01-18,2603
20409589,近環球百貨/獨立陽台洗衣機/變頻冷氣/合租首選/禁寵,中和區中山路二段449巷,3房,20,,12999,,中原站 540公尺,仲介:黃先生,591_20409589.png,5,"25°0'13""N 121°29'2""E",2026-01-18,2603
