案件編號,標題,地址,房型,坡數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20543525,超美全新裝潢近市中心超強生活機能兩房一廳可租補,板橋區中正路325巷1弄12號,2房,20.1,4F/5F,28800,,港尾福德宮站 148公尺,仲介:李先生,591_20543525.png,12,"25°1'9""N 121°27'14""E",2026-01-19,2604
20411882,可租補/華翠商圈裝潢屋~有冷氣家電~超明亮舒適寓所,板橋區翠華街6巷2弄6號,2房,22.54,4F/4F,28000,,雙十路口站 167公尺,仲介:周先生,591_20411882.png,12,"25°1'25""N 121°28'51""E",2026-01-19,2604
20532196,亞東醫院❣️台電計費/租金便宜2房大空間/有陽台/採光通風,板橋區信義路74巷,2房,20,,20000,,益華紡織站 90公尺,仲介:胡先生,591_20532196.png,12,"24°59'35""N 121°27'25""E",2026-01-19,2604
20522309,🥇社宅♦可租補♦3房♦下樓就是公園,板橋區信義路150巷,3房,30,3F/5F,20000,,信義公園站 7公尺,仲介:黃先生,591_20522309.png,12,"24°59'30""N 121°27'27""E",2026-01-19,2604
20488559,🥇社宅♦可租補♦3房♦浮洲站♦,板橋區僑中二街88巷,3房,25.72,3F/5F,22000,,崑崙里(沙崙街)站 65公尺,仲介:黃先生,591_20488559.png,12,"24°59'37""N 121°25'49""E",2026-01-19,2604
20419764,MVP社宅|裕民路|可租補免服務費,板橋區裕民街76巷,2房,23,3F/4F,25000,,聯邦新城站 122公尺,仲介:邱先生,591_20419764.png,12,"25°1'44""N 121°27'37""E",2026-01-19,2604
20490904,新埔站一樓優質住家！門前好停車,板橋區光武街,2房,29.27,1F/4F,38000,,新埔民生站 411公尺,代理人:郭小姐,591_20490904.png,12,"25°1'47""N 121°27'55""E",2026-01-19,2604
20487075,可租補可入籍免服務費板橋靜巷交通方便,板橋區長安街25巷,3房,30,4F/5F,24000,,民族區運路口站 107公尺,代理人:黃小姐,591_20487075.png,12,"25°0'34""N 121°27'59""E",2026-01-19,2604
20385458,寧靜巷內、交通便利，可租補,板橋區中山路二段318巷,3房,16.31,4F/5F,25000,,埔墘派出所站 113公尺,代理人:陳先生,591_20385458.png,13,"25°1'6""N 121°28'52""E",2026-01-19,2604
20507519,雙租補🔥板新站✦光復橋✦獨立陽台✦廁所開窗✦變頻冷暖氣,板橋區民享街,2房,23,4F/4F,26499,,板新站 591公尺,仲介:黃先生,591_20507519.png,13,"25°1'0""N 121°28'39""E",2026-01-19,2604
20389245,🔥新埔民生站✦超值採光大3房✦廁所窗✦獨立陽台✦廚房可開伙,板橋區四維路339巷,3房,27,3F/5F,21999,,新埔民生站 179公尺,仲介:黃先生,591_20389245.png,13,"25°1'29""N 121°27'59""E",2026-01-19,2604
20364370,入籍🔥板橋站✦第二運動場✦超值大2房✦廚房可開伙✦天然瓦斯,板橋區大智街,2房,24,1F/4F,31998,,大仁街站 100公尺,仲介:黃先生,591_20364370.png,13,"25°0'55""N 121°27'15""E",2026-01-19,2604
20415571,新埔捷運站｜三房生活機能佳,板橋區莒光路,3房,23.26,3F/4F,24000,,新埔站 508公尺,仲介:曾先生,591_20415571.png,13,"25°1'26""N 121°28'24""E",2026-01-19,2604
20371649,🥇社宅可租補*免仲*新埔民生三房大空間,板橋區民生路三段,3房,32.6,4F/5F,23000,,新埔民生站 503公尺,仲介:劉先生,591_20371649.png,13,"25°1'49""N 121°27'53""E",2026-01-19,2604
20484676,出租🌟重慶國中旁二房住家🌟已全室油漆清潔🌟,板橋區重慶路290巷,2房,20,,23000,,崑崙里(沙崙街)站 69公尺,仲介:許先生,591_20484676.png,13,"24°59'37""N 121°25'49""E",2026-01-19,2604
20482414,國泰街、全新裝潢，全新冷氣、大空間,板橋區國泰街,2房,18,,15000,,電信訓練所站 96公尺,仲介:許先生,591_20482414.png,13,"25°0'28""N 121°28'9""E",2026-01-19,2604
20460404,嘉暘/免仲可租補/1樓住家寵物友善,板橋區中山路二段505巷,3房,25,1F/4F,28000,,光復街二站 19公尺,仲介:張先生,591_20460404.png,13,"25°1'20""N 121°28'56""E",2026-01-19,2604
20540488,免佣）近捷運板新站【超值3房1廳】可補助★流理臺★獨立陽台,板橋區雨農路,3房,22,4F/5F,19999,,新埔民生站 597公尺,仲介:彭先生,591_20540488.png,13,"25°1'27""N 121°27'41""E",2026-01-19,2604
20521626,免佣）浮州車站【超值1房1廳】可貓★有陽台★獨洗衣機,板橋區龍興街,1房,17,4F/4F,11800,,力行新村站 143公尺,仲介:薛小姐,591_20521626.png,13,"25°0'2""N 121°26'35""E",2026-01-19,2604
20388093,捷運新埔民生【優質3房2廳】可補助★新裝潢★新埔商圈,板橋區四維路,3房,23,4F/4F,30000,,新埔民生站 259公尺,仲介:陳先生,591_20388093.png,13,"25°1'37""N 121°27'52""E",2026-01-19,2604
20453070,近捷運板橋【超值3房2廳】附傢俱★有陽台★採光優,板橋區文化路一段,3房,31,3F/5F,26999,,板橋站 339公尺,仲介:陳先生,591_20453070.png,13,"25°1'4""N 121°27'46""E",2026-01-19,2604
20521631,浮州車站【超值1房1廳】可貓★有陽台★獨洗衣機,板橋區龍興街,1房,17,4F/4F,11800,,力行新村站 155公尺,仲介:張先生,591_20521631.png,13,"25°0'2""N 121°26'35""E",2026-01-19,2604
20467334,近光復橋【超值1房1廳】採光佳★小廚房★有陽台,板橋區富山街,1房,12,3F/3F,24999,,翠華新村站 135公尺,仲介:陳先生,591_20467334.png,13,"25°1'17""N 121°28'43""E",2026-01-19,2604
20485269,近捷運新埔【超值3房1廳】可補助★可養寵★免爬高,板橋區縣民大道三段,3房,19,3F/5F,26999,,雙十路口站 91公尺,仲介:陳先生,591_20485269.png,13,"25°1'24""N 121°28'37""E",2026-01-19,2604
20521952,近捷運府中【超值2房1廳】可養貓★低樓層★府中商圈,板橋區重慶路,2房,15,2F/4F,19500,,府中站 337公尺,仲介:薛先生,591_20521952.png,13,"25°0'24""N 121°27'43""E",2026-01-19,2604
20517563,近光復橋【超值3房2廳】可養寵★有廚房★房皆有窗,板橋區中山路二段,3房,24,,23000,,光復街一站 77公尺,仲介:陳先生,591_20517563.png,13,"25°1'14""N 121°29'3""E",2026-01-19,2604
20523323,近捷運亞東醫院【獨戶3房2廳】可補助★可寵物★獨洗衣機,板橋區四川路二段,3房,19,5F/5F,25000,,亞東醫院站 430公尺,仲介:陳先生,591_20523323.png,13,"24°59'41""N 121°27'9""E",2026-01-19,2604
20531469,捷運板橋1分【優質1房3廳】可補助★免爬梯★可停車,板橋區漢生東路,1房,29,1F/4F,40000,,板橋站 299公尺,仲介:陳先生,591_20531469.png,13,"25°1'4""N 121°27'58""E",2026-01-19,2604
20540501,近捷運板新站【超值3房1廳】可補助★流理臺★獨立陽台,板橋區雨農路,3房,22,4F/5F,19999,,新埔民生站 597公尺,仲介:陳先生,591_20540501.png,13,"25°1'27""N 121°27'41""E",2026-01-19,2604
20467884,整層住家🎊可租補❤️近捷運🎊民權路🎊公寓大一樓,板橋區民權路202巷11弄3號,3房,31,1F/3F,31000,,板橋站 293公尺,屋主:黃先生,591_20467884.png,13,"25°0'56""N 121°27'37""E",2026-01-19,2604
20447231,[社會住宅-可租補]❤️新埔捷運商圈溫馨2房❤️,板橋區裕民街76巷,2房,25,3F/4F,25000,,聯邦新城站 122公尺,仲介:范小姐,591_20447231.png,13,"25°1'44""N 121°27'37""E",2026-01-19,2604
20441931,‼️全新裝潢搶先入住‼️近學區機能佳‼️可申請補助,板橋區龍泉街82巷,3房,32.22,3F/5F,28000,,名來新城(綠堤街)站 59公尺,代理人:陳先生,591_20441931.png,13,"25°1'30""N 121°27'20""E",2026-01-19,2604
20460702,可租補｜可入戶籍｜秒殺三房｜超大客廳,板橋區大智街71巷,3房,30,4F/4F,16000,,南雅西路站 60公尺,代理人:林小姐,591_20460702.png,13,"25°0'56""N 121°27'11""E",2026-01-19,2604
20456910,經濟實惠｜國泰街｜板橋站2房｜精品房源｜可租補｜比套房便宜,板橋區國泰街38號,2房,12,3F/4F,14500,,電信訓練所站 96公尺,代理人:江小姐,591_20456910.png,13,"25°0'28""N 121°28'9""E",2026-01-19,2604
20414358,易居社會住宅✨浮洲公園|近學區|可補助,板橋區僑中一街124巷,3房,23.24,4F/5F,24000,,浮洲運動公園站 211公尺,仲介:許小姐,591_20414358.png,13,"25°0'49""N 121°26'52""E",2026-01-19,2604
20307647,易居社會住宅✨可租補/冷氣可談/近府中捷運站/全新裝修,板橋區實踐路,3房,30,2F/5F,25000,,實踐成都街口站 6公尺,仲介:林小姐,591_20307647.png,13,"25°0'21""N 121°27'50""E",2026-01-19,2604
20417930,新埔.邊間.屋況好.可停車一樓,板橋區裕民街66巷19號,2房,25.26,1F/4F,35000,,聯邦新城站 103公尺,仲介:許小姐,591_20417930.png,13,"25°1'45""N 121°27'38""E",2026-01-19,2604
20513815,板橋江子翠商圈溫馨大兩房,板橋區懷德街170巷,2房,21,,25000,,冷凍廠(懷德)站 101公尺,仲介:余小姐,591_20513815.png,13,"25°1'51""N 121°28'47""E",2026-01-19,2604
20543052,近遠東通訊園區精品2房，廁所有窗，可入籍,板橋區和平路161巷,2房,25,,23000,,五權街口站 107公尺,仲介:吳先生,591_20543052.png,14,"24°59'47""N 121°27'49""E",2026-01-19,2604
20489471,⭐近板橋捷運站⭐整層出租⭐可租補可寵可神,板橋區國光路173巷,2房,50.1,1F/4F,35500,,板橋站 603公尺,仲介:張先生,591_20489471.png,14,"25°1'8""N 121°27'37""E",2026-01-19,2604
20531462,⭐整層出租⭐門前小庭院可停車⭐,板橋區四川路二段245巷,3房,28.1,1F/5F,25500,,南雅站 67公尺,仲介:張先生,591_20531462.png,14,"24°59'37""N 121°27'3""E",2026-01-19,2604
20384349,🌟租金超便宜🌟公寓3房大空間🌟黃金學區,板橋區和平路190巷,3房,28,3F/3F,23000,,壽德里活動中心[新巴士]站 65公尺,仲介:石小姐,591_20384349.png,14,"24°59'48""N 121°27'54""E",2026-01-19,2604
17955695,板橋四川路/通風採光佳/3房家具全/可租補可寵,板橋區四川路一段325巷,3房,30,5F/5F,25800,,仁愛新村站 49公尺,仲介:黃小姐,591_17955695.png,14,"24°59'59""N 121°27'32""E",2026-01-19,2604
20497026,頂加溫馨小家,板橋區雙十路二段,2房,15,,13000,,江子翠站 525公尺,屋主:胡先生,591_20497026.png,14,"25°1'38""N 121°28'35""E",2026-01-19,2604
20444428,🏠板橋🌟可開伙🌟獨洗曬🌟免爬高🌟裝潢新🌟免爬高,板橋區民權路202巷,3房,23.49,3F/3F,33000,,板橋站 388公尺,仲介:高先生,591_20444428.png,14,"25°0'58""N 121°27'34""E",2026-01-19,2604
20523138,亞東捷運站🚇25坪超值家庭房🏠長期價格可談,板橋區信義路,2房,25,,20000,,亞東醫院站 520公尺,屋主:歐先生,591_20523138.png,14,"24°59'50""N 121°27'27""E",2026-01-19,2604
20319537,好宅【社宅可租補】板橋江翠可貓寧靜3+1,板橋區民治街81巷,4房,32.04,3F/5F,32000,,懷德街(懷德)站 216公尺,仲介:黃先生,591_20319537.png,14,"25°1'56""N 121°28'50""E",2026-01-19,2604
20468558,🎀稀有釋出✨黃金電梯優質套房✨🎀,板橋區漢生東路,,7,3F/5F,16000,,板新站 391公尺,仲介:黃小姐,591_20468558.png,14,"25°0'42""N 121°28'11""E",2026-01-19,2604
20535058,💕社宅可租補免服務費/近新埔捷站/採光通風健身房天然瓦斯,板橋區光武街2巷,2房,20,4F/4F,22000,,新埔站 159公尺,仲介:陳S,591_20535058.png,14,"25°1'31""N 121°28'7""E",2026-01-19,2604
20538710,全新板橋漂亮兩房🉑租補,板橋區中山路二段617巷1弄3號,2房,12,2F/4F,23000,,光復橋頭站 161公尺,仲介:周小姐,591_20538710.png,14,"25°1'20""N 121°29'7""E",2026-01-19,2604
20425144,🌈板橋和平公園💎大兩房💎全新裝潢府中捷運站、超大空間,板橋區重慶路,2房,24,,23999,,重慶國中(重慶路)站 26公尺,仲介:胡先生,591_20425144.png,14,"24°59'53""N 121°27'50""E",2026-01-19,2604
20406197,免服務費/兩間房/都有對外窗,板橋區漢生東路,2房,15,3F/5F,21500,,瑞穗里站 88公尺,代理人:欣萓,591_20406197.png,14,"25°0'24""N 121°28'17""E",2026-01-19,2604
15439058,免服務費/近環球百貨/新板特區,板橋區長安街331巷,1房,14,3F/5F,21500,,板新站 203公尺,代理人:欣萓,591_15439058.png,14,"25°0'46""N 121°28'23""E",2026-01-19,2604
20259134,免仲費雙十路二段Ｘ號2樓23坪2萬5,板橋區雙十路二段,1房,23,2F/4F,25000,,大同街口站 38公尺,仲介:林小姐免收仲介費,591_20259134.png,14,"25°1'34""N 121°28'35""E",2026-01-19,2604
20536589,整層出租30坪大空間✨採光通風佳☀️前後大陽台,板橋區長江路一段365號,2房,30,,13000,,聯邦新城站 87公尺,屋主:林先生,591_20536589.png,14,"25°1'50""N 121°27'42""E",2026-01-19,2604
20410183,免仲介費｜近浮洲車站公寓2F三房,板橋區龍興街73巷,3房,30,2F/5F,27000,,天聖宮站 204公尺,代理人:吳先生,591_20410183.png,14,"25°0'8""N 121°26'37""E",2026-01-19,2604
20279231,免仲介費｜亞東醫院公寓三房,板橋區四川路二段99巷,3房,23,5F/5F,24000,,亞東醫院站 499公尺,代理人:吳先生,591_20279231.png,14,"24°59'38""N 121°27'9""E",2026-01-19,2604
20492350,全新裝潢套房-板橋區民生路三段近捷運,全新裝潢套房-板橋區民生路三段近捷運,1房,8,1F/5F,13000,,大漢橋(長江路)站 42公尺,屋主:周先生,591_20492350.png,14,"25°1'53""N 121°27'51""E",2026-01-19,2604
20539657,MRT新埔✨方正大三房✨誠可談,板橋區莒光路,2房,23,3F/4F,24000,,新埔站 508公尺,代理人:林先生,591_20539657.png,14,"25°1'26""N 121°28'24""E",2026-01-19,2604
20364184,~近新板可租補國泰街美妝3樓~游美葳,板橋區國泰街,1房,6,3F/4F,10500,,電信訓練所站 96公尺,仲介:游小姐,591_20364184.png,14,"25°0'28""N 121°28'9""E",2026-01-19,2604
20434646,捷運板新旁可寵全新裝潢大兩房頂加,板橋區長安街331巷88號,2房,17,,18500,,板新站 166公尺,仲介:曾先生,591_20434646.png,14,"25°0'47""N 121°28'20""E",2026-01-19,2604
20493475,🌈健身公寓兩房🌈,板橋區信義路74巷,2房,28,,20000,,益華紡織站 90公尺,仲介:丁小姐,591_20493475.png,14,"24°59'35""N 121°27'25""E",2026-01-19,2604
20453241,好友合租可補助～兩房～近亞東醫院＋科大,板橋區重慶路,2房,25,5F/5F,25000,,重慶國中(重慶路)站 26公尺,仲介:黃小姐,591_20453241.png,14,"24°59'53""N 121°27'50""E",2026-01-19,2604
20490748,板橋❣2房可貓狗~空間大對外窗採光通風~飲水機捷運機能佳~,板橋區民權路260巷,2房,18,,24000,,板橋站 493公尺,仲介:洪小姐,591_20490748.png,14,"25°0'56""N 121°27'29""E",2026-01-19,2604
20527299,新埔站~稀有大陽台~三房2樓~可寵~可開伙~隨時入住,板橋區文化路一段188巷,3房,35,2F/4F,32500,,新埔站 496公尺,屋主:林先生,591_20527299.png,14,"25°1'10""N 121°28'9""E",2026-01-19,2604
20441599,近板橋站/住辦皆可/門口可停車,板橋區漢生東路33巷,1房,33,1F/4F,37500,,板橋站 234公尺,代理人:許先生,591_20441599.png,14,"25°1'2""N 121°27'56""E",2026-01-19,2604
20479528,新埔捷運站介壽街小資兩房可貓,板橋區文化路一段188巷,2房,20,5F/5F,15000,,板橋站 560公尺,代理人:徐先生,591_20479528.png,14,"25°1'7""N 121°28'8""E",2026-01-19,2604
20442142,客廳家具可丟_2房🌸國慶路🌸採光大空間🌸亞東醫院站,板橋區國慶路126巷,2房,20,5F/5F,16800,,郵局站 107公尺,仲介:林小姐,591_20442142.png,14,"24°59'45""N 121°27'39""E",2026-01-19,2604
20471809,五鐵共構_大遠百_三房有對外窗,板橋區漢生東路125巷,3房,23,6F/6F,22000,,板新站 378公尺,仲介:林小姐,591_20471809.png,15,"25°0'56""N 121°28'8""E",2026-01-19,2604
20471840,🔆可租補🔆埔墘4+5樓4房2廳一衛💎天然瓦斯💎家具,板橋區中山路二段318巷2弄14號,4房,38,4F/4F,22000,,埔墘派出所站 45公尺,仲介:林小姐,591_20471840.png,15,"25°1'8""N 121°28'50""E",2026-01-19,2604
20491820,五鐵共構_大遠百_三房有對外窗,板橋區漢生東路125巷,3房,27,5F/5F,30000,,板新站 378公尺,仲介:林小姐,591_20491820.png,15,"25°0'56""N 121°28'8""E",2026-01-19,2604
20526323,新埔捷運_超大三房_附家具家電,板橋區自由路,3房,38,2F/5F,29999,,新埔站 295公尺,仲介:林小姐,591_20526323.png,15,"25°1'24""N 121°27'56""E",2026-01-19,2604
20540365,❤️可租補❤️走路一分鐘到捷運站~經濟優選~前後大陽台大3房,板橋區板新路,3房,30,4F/5F,24800,2個月,板新站 152公尺,仲介:林小姐,591_20540365.png,15,"25°0'54""N 121°28'25""E",2026-01-19,2604
20363025,採光好，交通便利,板橋區光武街2巷,2房,24,4F/4F,22000,,新埔站 159公尺,屋主:吳女士,591_20363025.png,15,"25°1'31""N 121°28'7""E",2026-01-19,2604
20540751,清靜3房公寓，可租補（近林家花園）,三峽區-大德路288號之1,3房,24.4,4F/5F,25000,,大仁街站 133公尺,仲介:王先生,591_20540751.png,15,"25°0'55""N 121°27'18""E",2026-01-19,2604
20486084,新埔捷運漢生西路美寓3樓（可寵物）,板橋區漢生西路153巷3號,3房,30.55,3F/4F,33000,,,代理人:翁先生,591_20486084.png,15,"85°3'7""N 179°59'57""E",2026-01-19,2604
20486415,好宅租管【社宅可租補】新埔捷運站中山國中低樓層免仲介費,板橋區文化路一段188巷,3房,25,3F/4F,27000,,板橋站 432公尺,仲介:王小姐,591_20486415.png,15,"25°1'8""N 121°27'60""E",2026-01-19,2604
20540178,觀光街亮麗3房{裝修中}照片補上,板橋區觀光街,3房,22,5F/5F,23800,,板新站 173公尺,仲介:陳小姐,591_20540178.png,15,"25°0'57""N 121°28'18""E",2026-01-19,2604
20478272,🍎全新裝潢~秒殺四維路新埔捷運高機能精裝3房可租補,板橋區四維路,3房,21.86,4F/4F,30000,,新埔民生站 259公尺,仲介:周SIR,591_20478272.png,15,"25°1'37""N 121°27'52""E",2026-01-19,2604
20376115,🍎秒殺江子翠吳鳳路稀有靜巷1+2樓門前方便停車適辦公自住,板橋區吳鳳路81巷,4房,60,1F/4F,72000,,新埔民生站 563公尺,仲介:周SIR,591_20376115.png,15,"25°1'53""N 121°27'59""E",2026-01-19,2604
20539653,10米路邊出租一樓❤️❤️❤️,板橋區國泰街,2房,23.54,1F/4F,32000,,電信訓練所站 89公尺,仲介:楊小姐,591_20539653.png,15,"25°0'24""N 121°28'7""E",2026-01-19,2604
20476746,近南雅夜市/全新裝潢/方正採光兩房/乾濕分離,板橋區大智街84巷,2房,15,,23000,,大仁街站 58公尺,代理人:林先生,591_20476746.png,15,"25°0'56""N 121°27'15""E",2026-01-19,2604
20410573,四期社宅可租補三房美寓三面採光,板橋區文聖街,3房,26,4F/5F,25000,,江子翠站 173公尺,仲介:張小姐,591_20410573.png,15,"25°1'53""N 121°28'30""E",2026-01-19,2604
20516094,板橋國光公園藝文特區邊間典雅美兩房,板橋區中正路379巷,2房,14,2F/4F,15000,,港尾站 139公尺,仲介:吳小姐,591_20516094.png,15,"25°1'18""N 121°27'13""E",2026-01-19,2604
15109560,板橋藝文特區採光明亮稀有低樓層美大兩房,板橋區中正路379巷,2房,16,3F/4F,14000,,港尾站 126公尺,仲介:吳小姐,591_15109560.png,15,"25°1'18""N 121°27'14""E",2026-01-19,2604
20539343,近板新捷運／稀有大坪數「1樓＋地下室」／傢俱齊全／可租補,板橋區漢生東路193巷,4房,45,1F/4F,45000,,板新站 253公尺,仲介:高小姐,591_20539343.png,15,"25°0'44""N 121°28'22""E",2026-01-19,2604
20488789,信義路一樓，方便出入，2套衛浴設備,板橋區信義路74巷,2房,20,1F/4F,27500,,信義公園站 99公尺,仲介:湯小姐,591_20488789.png,15,"24°59'34""N 121°27'25""E",2026-01-19,2604
20482771,#Rent#新埔捷運#新埔致理三房有陽台,板橋區文化路一段,3房,28.66,3F/3F,26000,,新埔站 398公尺,仲介:賴先生,591_20482771.png,15,"25°1'14""N 121°28'1""E",2026-01-19,2604
20539060,南雅圖書館旁、三房兩廳附家具-仲介勿擾。,板橋區南雅南路二段36號,3房,30,4F/4F,23000,,亞東醫院站 521公尺,屋主:鄭先生,591_20539060.png,15,"25°0'11""N 121°27'15""E",2026-01-19,2604
20538951,【寬悅團隊】近江子翠捷運站全新裝潢美3+1房,板橋區文聖街11巷,4房,28.89,4F/5F,35000,,江子翠站 336公尺,仲介:張先生,591_20538951.png,15,"25°1'58""N 121°28'34""E",2026-01-19,2604
20537851,板橋大觀路二段｜台藝大/浮洲車站優質公寓2樓（免爬高、採光佳,板橋區大觀路二段37巷,2房,22,2F/4F,21000,,思夢樂廣場站 88公尺,仲介:林先生,591_20537851.png,15,"24°59'4""N 121°25'38""E",2026-01-19,2604
20538803,"舊公寓兩房出租,設備齊全,性價比高.",板橋區重慶路278巷16號,2房,20,5F/5F,15000,,重慶國中(重慶路)站 178公尺,屋主:侯太太,591_20538803.png,15,"24°59'59""N 121°27'45""E",2026-01-19,2604
20411433,喬陽社宅3房//可申請補助/無服務費/免仲介費**友善寵物,板橋區和平路安樂巷,3房,26,4F/5F,20000,,干城路口站 110公尺,仲介:陳先生（無管理費）,591_20411433.png,15,"24°59'34""N 121°27'41""E",2026-01-19,2604
20509086,🔸板橋大觀路台藝大靜巷・全新整理一樓美寓🔸,板橋區大觀路二段265巷,3房,25,1F/5F,25000,,福安里站 50公尺,代理人:陳先生,591_20509086.png,15,"24°59'49""N 121°26'29""E",2026-01-19,2604
20396244,府中MRT/大3房公寓,板橋區南雅西路二段,3房,27.3,2F/5F,22000,,湳興里站 66公尺,仲介:劉先生,591_20396244.png,15,"25°0'49""N 121°27'6""E",2026-01-19,2604
20537782,新埔雙捷運捷運精美三樓,板橋區四維路291巷2弄13號,3房,21,3F/4F,25000,,新埔民生站 507公尺,代理人:蕭先生,591_20537782.png,15,"25°1'43""N 121°27'45""E",2026-01-19,2604
20010018,金門街3房2衛~雅緻居所,板橋區金門街369巷,3房,25.24,5F/6F,19000,,金門街站 179公尺,仲介:張先生,591_20010018.png,15,"24°59'1""N 121°25'47""E",2026-01-19,2604
20437061,三民商圈4+5,板橋區三民路一段31巷,2房,30,4F/4F,23800,,光復街二站 129公尺,仲介:江經理,591_20437061.png,16,"25°1'23""N 121°28'54""E",2026-01-19,2604
20525379,❤️【小家庭／情侶，一個家，慢慢過日子】❤️,板橋區縣民大道二段200巷,3房,27.68,2F/4F,22000,,板新站 412公尺,仲介:柏霖,591_20525379.png,16,"25°1'2""N 121°28'11""E",2026-01-19,2604
20471813,國光街公㝢4樓約17坪~2房1廳1衛可租補入戶籍,板橋區國光街,2房,17,4F/4F,22000,,福德里站 107公尺,仲介:陳先生,591_20471813.png,16,"25°0'7""N 121°28'1""E",2026-01-19,2604
20495417,自租~中正路4樓~方正採光,板橋區中正路250巷,2房,21,4F/5F,17000,,港尾福德宮站 114公尺,代理人:陳先生,591_20495417.png,16,"25°1'10""N 121°27'24""E",2026-01-19,2604
20494197,自租~中正路5樓~方正採光,板橋區中正路250巷,2房,18,5F/5F,13000,,港尾福德宮站 114公尺,代理人:陳先生,591_20494197.png,16,"25°1'10""N 121°27'24""E",2026-01-19,2604
20535884,❤️板橋區🏵️營業登記X工作室X報稅🏵️現況出租,板橋區和平路安樂巷,1房,40,1F/5F,37500,,重慶國小站 17公尺,仲介:值班小姐,591_20535884.png,16,"24°59'40""N 121°27'41""E",2026-01-19,2604
20471810,五鐵共構三面採光近致理商專近新埔捷運,板橋區漢生東路33巷,3房,52,4F/5F,30000,,板橋站 364公尺,仲介:林小姐,591_20471810.png,16,"25°1'6""N 121°27'59""E",2026-01-19,2604
20535657,新埔四維全新裝修寓所可租補,板橋區四維路279巷,2房,19.08,4F/4F,26000,,新埔民生站 635公尺,仲介:徐小姐,591_20535657.png,16,"25°1'39""N 121°27'39""E",2026-01-19,2604
20516722,星鴻😊板橋超值2房免爬高✨社宅可租補✨免服務費/台水電,板橋區國泰街68巷,2房,11.01,3F/5F,15000,,電信訓練所站 36公尺,仲介:羅小姐,591_20516722.png,16,"25°0'28""N 121°28'7""E",2026-01-19,2604
20498773,捷運江子翠│自住漂亮裝潢3房│前後採光陽台│空間寬敞,板橋區懷德街181巷,3房,33.15,4F/5F,33800,,冷凍廠(懷德)站 209公尺,仲介:林小姐,591_20498773.png,16,"25°1'51""N 121°28'53""E",2026-01-19,2604
20481679,板橋亞東科技大學公寓五樓,板橋區四川路二段99巷,3房,23,5F/5F,20000,,亞東醫院站 486公尺,代理人:陳小姐,591_20481679.png,16,"24°59'39""N 121°27'9""E",2026-01-19,2604
20534774,三民路二段🔥公寓三房有陽台💜寧幫您找到家,板橋區三民路二段正隆巷,3房,23.48,4F/5F,28000,,板新站 510公尺,仲介:何小姐,591_20534774.png,16,"25°0'49""N 121°28'38""E",2026-01-19,2604
20534721,🙌露娜|近樹林火車站╳低樓層免爬樓梯╳可補助👈,板橋區滿平街71巷1號,3房,28.22,1F/5F,25000,,北極宮站 113公尺,仲介:葉小姐,591_20534721.png,16,"24°59'22""N 121°25'40""E",2026-01-19,2604
20390061,【星鴻社宅】新埔(民生)雙捷運超大4房美寓天然瓦斯,板橋區陽明街47號,4房,38,5F/6F,26000,,新埔站 400公尺,仲介:呂先生,591_20390061.png,16,"25°1'20""N 121°27'53""E",2026-01-19,2604
20390131,【星鴻社宅】新埔(民生)雙捷運超大3房美寓天然瓦斯,板橋區陽明街47號,3房,36,6F/6F,22000,,新埔站 400公尺,仲介:呂先生,591_20390131.png,16,"25°1'20""N 121°27'53""E",2026-01-19,2604
20495683,【文德國小｜板橋國民運動中心旁◆全新美妝】❤️中信小芳,板橋區新生街98巷,1房,7,,12000,,文德國小站 102公尺,仲介:鄭小姐,591_20495683.png,16,"25°1'17""N 121°27'32""E",2026-01-19,2604
20514504,⭐️板橋民生路🐶🐱可寵🏠代收包裹垃圾🧡家具電器全⭐️,板橋區民生路三段,2房,20,2F/4F,21000,,新埔民生站 393公尺,仲介:蔡先生,591_20514504.png,16,"25°1'42""N 121°27'50""E",2026-01-19,2604
20514512,⭐️板橋自由路⚡新埔捷運站🐱可寵物🧡兩房一廳有露台⭐️,板橋區自由路38巷,2房,24,,27000,,新埔站 157公尺,仲介:蔡先生,591_20514512.png,16,"25°1'26""N 121°28'1""E",2026-01-19,2604
20534494,❤️重慶國中邊間三樓❤️住家、辦公室皆適宜,板橋區重慶路346巷,3房,30.31,3F/5F,30000,,重慶國中(國慶路)站 56公尺,仲介:黃先生,591_20534494.png,16,"24°59'51""N 121°27'49""E",2026-01-19,2604
20426506,免中介費~板橋仁愛路公寓2樓出租,板橋區仁愛路,2房,18,2F/3F,15000,,仁愛新村站 84公尺,仲介:吳小姐,591_20426506.png,16,"25°0'1""N 121°27'33""E",2026-01-19,2604
20479448,可短租捷運15分鐘💖可寵全新裝潢3房拎包入住,板橋區大勇街42號,3房,25,5F/6F,26000,,南雅西路站 92公尺,代理人:林先生,591_20479448.png,16,"25°0'59""N 121°27'9""E",2026-01-19,2604
20445048,✨五泰秀秀✨僑中美寓三房✨近學區.可小型寵✨可租補✨免仲介費,板橋區僑中一街,3房,24.22,4F/5F,18000,,僑中一街站 98公尺,仲介:謝小姐,591_20445048.png,16,"25°0'43""N 121°26'46""E",2026-01-19,2604
